Time,multizone.PHeater[1],multizone.PHeater[2],AixLib_T_dayzone,AixLib_T_nightzone,AixLib_Heating_Power_W
15089400.0,0.0,0.0,297.18304443359375,298.5151062011719,0.0
15090000.0,0.0,0.0,297.1910095214844,298.5354919433594,0.0
15090600.0,0.0,0.0,297.1959228515625,298.5513000488281,0.0
15091200.0,0.0,0.0,297.1982116699219,298.5629577636719,0.0
15091800.0,0.0,0.0,297.1997985839844,298.5726013183594,0.0
15092400.0,0.0,0.0,297.20135498046875,298.5818176269531,0.0
15093000.0,0.0,0.0,297.19659423828125,298.5826416015625,0.0
15093600.0,0.0,0.0,297.19525146484375,298.5871276855469,0.0
15094200.0,0.0,0.0,297.1921691894531,298.58917236328125,0.0
15094800.0,0.0,0.0,297.1874084472656,298.5887756347656,0.0
15095400.0,0.0,0.0,297.1944885253906,298.5938720703125,0.0
15096000.0,0.0,0.0,297.1990051269531,298.5923156738281,0.0
15096600.0,0.0,0.0,297.20562744140625,298.59210205078125,0.0
15097200.0,0.0,0.0,297.214111328125,298.5938415527344,0.0
15097800.0,0.0,0.0,297.22314453125,298.5967712402344,0.0
15098400.0,0.0,0.0,297.23126220703125,298.60040283203125,0.0
15099000.0,0.0,0.0,297.23779296875,298.6040344238281,0.0
15099600.0,0.0,0.0,297.2373046875,298.6044616699219,0.0
15100200.0,0.0,0.0,297.2325439453125,298.6002197265625,0.0
15100800.0,0.0,0.0,297.2196044921875,298.5849304199219,0.0
15101400.0,0.0,0.0,297.1877136230469,298.54461669921875,0.0
15102000.0,0.0,0.0,297.1446228027344,298.4878845214844,0.0
15102600.0,0.0,0.0,297.0939025878906,298.41925048828125,0.0
15103200.0,0.0,0.0,297.04486083984375,298.3520202636719,0.0
15103800.0,0.0,0.0,297.0052185058594,298.29608154296875,0.0
15104400.0,0.0,0.0,296.9785461425781,298.2569274902344,0.0
15105000.0,0.0,0.0,296.9559020996094,298.22381591796875,0.0
15105600.0,0.0,0.0,296.9345703125,298.1927795410156,0.0
15106200.0,0.0,0.0,296.9146423339844,298.1636657714844,0.0
15106800.0,0.0,0.0,296.8955078125,298.13580322265625,0.0
15107400.0,0.0,0.0,296.8770751953125,298.1092224121094,0.0
15108000.0,0.0,0.0,296.8589782714844,298.0832214355469,0.0
15108600.0,0.0,0.0,296.8403015136719,298.0566101074219,0.0
15109200.0,0.0,0.0,296.8209228515625,298.0291748046875,0.0
15109800.0,0.0,0.0,296.80084228515625,298.0008850097656,0.0
15110400.0,0.0,0.0,296.77996826171875,297.97161865234375,0.0
15111000.0,0.0,0.0,296.7587585449219,297.94183349609375,0.0
15111600.0,0.0,0.0,296.73712158203125,297.9114685058594,0.0
15112200.0,0.0,0.0,296.71533203125,297.8808898925781,0.0
15112800.0,0.0,0.0,296.6933898925781,297.85009765625,0.0
15113400.0,0.0,0.0,296.67083740234375,297.8184509277344,0.0
15114000.0,0.0,0.0,296.6478576660156,297.7862243652344,0.0
15114600.0,0.0,0.0,296.6251220703125,297.7541809082031,0.0
15115200.0,0.0,0.0,296.6027526855469,297.7225646972656,0.0
15115800.0,0.0,0.0,296.5806884765625,297.69122314453125,0.0
15116400.0,0.0,0.0,296.560302734375,297.6619873046875,0.0
15117000.0,0.0,0.0,296.5415344238281,297.6346130371094,0.0
15117600.0,0.0,0.0,296.5248107910156,297.6098327636719,0.0
15118200.0,0.0,0.0,296.50946044921875,297.58685302734375,0.0
15118800.0,0.0,0.0,296.4947204589844,297.5648193359375,0.0
15119400.0,0.0,0.0,296.47991943359375,297.5428771972656,0.0
15120000.0,0.0,0.0,296.4654235839844,297.5215148925781,0.0
15120600.0,0.0,0.0,296.8934631347656,297.4991455078125,0.0
15121200.0,0.0,0.0,296.89990234375,297.47613525390625,0.0
15121800.0,0.0,0.0,296.8949279785156,297.4531555175781,0.0
15122400.0,0.0,0.0,296.8868103027344,297.43035888671875,0.0
15123000.0,0.0,0.0,296.87890625,297.4078674316406,0.0
15123600.0,0.0,0.0,296.87152099609375,297.3858337402344,0.0
15124200.0,0.0,0.0,296.864990234375,297.36492919921875,0.0
15124800.0,0.0,0.0,296.8588562011719,297.3445739746094,0.0
